[mass=10.0;maxForwardSpeed=10.0;maxBackwardSpeed=0.0;turnRange=0.349066;brakePower=0.3;enginePower=0.2;steeringPower=0.2]
0;1;0.73;12.984875;1.52074;-2.145464;
1;1;0.75;12.977841;1.428387;-2.156089;
1;1;0.77;12.962388;1.327028;-2.166775;
1;1;0.79;12.938507;1.216729;-2.177357;
1;1;0.81;12.90607;1.097499;-2.187628;
1;1;0.83;12.864812;0.969298;-2.19734;
1;1;0.85;12.814444;0.83225;-2.206417;
1;1;0.87;12.754715;0.686555;-2.214871;
1;1;0.89;12.685399;0.532403;-2.222714;
1;1;0.91;12.606285;0.369975;-2.229952;
1;1;0.93;12.517182;0.199442;-2.236591;
1;0;0.95;12.417919;0.205485;-2.242635;
1;0;0.97;12.308338;0.210934;-2.248084;
1;0;0.99;12.1883;0.215787;-2.252936;
1;0;1.0;12.057681;0.220039;-2.257188;
1;0;1.0;11.916373;0.223682;-2.260831;
1;1;1.0;11.764301;0.219738;-2.263869;
1;1;1.0;11.602117;0.20875;-2.266843;
1;1;1.0;11.429659;0.190609;-2.269646;
1;1;1.0;11.246755;0.165203;-2.272166;
1;1;1.0;11.053219;0.13241;-2.274279;
1;1;1.0;10.854051;0.092047;-2.275804;
1;1;1.0;10.654241;0.043918;-2.276545;
1;1;1.0;10.454381;-0.012044;-2.276433;
1;0;1.0;10.254396;-0.012258;-2.276219;
1;0;1.0;10.054411;-0.01248;-2.275997;
1;0;1.0;9.854427;-0.012709;-2.275767;
1;0;1.0;9.654444;-0.012948;-2.275529;
1;0;1.0;9.454461;-0.013196;-2.275281;
1;0;1.0;9.254479;-0.013453;-2.275024;
1;0;1.0;9.054497;-0.013721;-2.274756;
1;0;1.0;8.854516;-0.013999;-2.274478;
1;0;1.0;8.654536;-0.014289;-2.274188;
1;0;1.0;8.454557;-0.014591;-2.273885;
1;0;1.0;8.254579;-0.014907;-2.27357;
1;0;1.0;8.054602;-0.015236;-2.273241;
1;0;1.0;7.854625;-0.01558;-2.272897;
1;0;1.0;7.65465;-0.01594;-2.272537;
1;0;1.0;7.454676;-0.016317;-2.27216;
1;0;1.0;7.254703;-0.016713;-2.271764;
1;0;1.0;7.054732;-0.017127;-2.271349;
1;0;1.0;6.854762;-0.017564;-2.270913;
1;0;1.0;6.654794;-0.018022;-2.270454;
1;0;1.0;6.454827;-0.018506;-2.269971;
1;0;1.0;6.254862;-0.019016;-2.269461;
1;0;1.0;6.0549;-0.019555;-2.268922;
1;0;1.0;5.854939;-0.020126;-2.268351;
1;1;1.0;5.655015;-0.027921;-2.267537;
1;1;1.0;5.455195;-0.043181;-2.266239;
1;0;1.0;5.255388;-0.044562;-2.264859;
1;0;1.0;5.055593;-0.046033;-2.263388;
1;0;1.0;4.855812;-0.047604;-2.261816;
1;0;1.0;4.656047;-0.049287;-2.260134;
1;0;1.0;4.456298;-0.051093;-2.258328;
1;1;1.0;4.256648;-0.060283;-2.256119;
1;1;1.0;4.057221;-0.077179;-2.253186;
1;1;1.0;3.858223;-0.102156;-2.249153;
1;0;1.0;3.65931;-0.106533;-2.244775;
1;0;1.0;3.460495;-0.111301;-2.240008;
1;0;1.0;3.26179;-0.116513;-2.234795;
1;0;1.0;3.063212;-0.122235;-2.229073;
1;0;1.0;2.864782;-0.128545;-2.222763;
1;0;1.0;2.666521;-0.135538;-2.215771;
1;0;1.0;2.468461;-0.14333;-2.207979;
1;0;1.0;2.270637;-0.152064;-2.199244;
1;0;1.0;2.073094;-0.161923;-2.189386;
1;0;1.0;1.875891;-0.173135;-2.178174;
1;0;1.0;1.679102;-0.185995;-2.165313;
1;0;1.0;1.482827;-0.200892;-2.150416;
1;0;1.0;1.287198;-0.218342;-2.132967;
1;0;1.0;1.092395;-0.239048;-2.112261;
1;0;1.0;0.898673;-0.263992;-2.087317;
1;0;1.0;0.7064;-0.29458;-2.056729;
1;0;1.0;0.516127;-0.332889;-2.018419;
1;1;1.0;0.329241;-0.390051;-1.968239;
1;1;1.0;0.148038;-0.472551;-1.899702;
1;1;1.0;3.096934;0.514284;-2.315053;
1;1;1.0;2.921241;0.5102;-2.338895;
1;1;1.0;2.744528;0.499737;-2.363338;
1;1;1.0;2.566223;0.482641;-2.38813;
1;1;1.0;2.385789;0.458602;-2.41296;
1;1;1.0;2.202931;0.427277;-2.437486;
1;1;1.0;2.018024;0.388375;-2.461416;
1;1;1.0;1.831492;0.341448;-2.484302;
1;1;1.0;1.643806;0.285832;-2.50548;
1;1;1.0;1.455081;0.220784;-2.524208;
1;1;1.0;1.264735;0.145732;-2.539913;
1;1;1.0;1.072254;0.059891;-2.55181;
1;1;1.0;0.877231;-0.037867;-2.558773;
1;1;1.0;0.679412;-0.149225;-2.559115;
1;1;1.0;0.478803;-0.27684;-2.550183;
1;0;1.0;0.275861;-0.299476;-2.527546;
1;0;1.0;0.075624;-0.341066;-2.485957;
1;0;1.0;5.927284;0.229816;-3.056839;
1;0;1.0;5.732697;0.236583;-3.063606;
1;0;1.0;5.538436;0.243752;-3.070775;
1;0;1.0;5.344532;0.25136;-3.078383;
1;0;1.0;5.151018;0.259448;-3.08647;
1;0;1.0;4.957932;0.26806;-3.095082;
1;0;1.0;4.765318;0.277248;-3.10427;
1;0;1.0;4.573225;0.28707;-3.114093;
1;1;1.0;4.381303;0.290363;-3.124367;
1;1;1.0;4.189181;0.286919;-3.134885;
1;1;1.0;3.99649;0.276496;3.137778;
1;1;1.0;3.802889;0.258816;3.127534;
1;1;1.0;3.608096;0.233546;3.117896;
1;1;1.0;3.411922;0.200294;3.109261;
1;0;1.0;3.216108;0.209732;3.099823;
1;0;1.0;3.020707;0.220088;3.089467;
1;0;1.0;2.82578;0.231501;3.078054;
1;0;1.0;2.631405;0.244138;3.065417;
1;0;1.0;2.437676;0.258202;3.051353;
1;0;1.0;2.244708;0.273941;3.035614;
1;0;1.0;2.052645;0.291666;3.017889;
1;0;1.0;1.86167;0.311764;2.997791;
1;0;1.0;1.672015;0.334726;2.974829;
1;0;1.0;1.483984;0.361179;2.948376;
1;0;1.0;1.297975;0.391939;2.917616;
1;0;1.0;1.114522;0.428076;2.881478;
1;0;1.0;0.934351;0.471011;2.838544;
1;1;1.0;0.75778;0.514974;2.787599;
1;1;1.0;0.585274;0.561645;2.726966;
1;1;1.0;0.417548;0.613389;2.654278;
1;1;1.0;0.255729;0.673588;2.566153;
1;1;1.0;0.101624;0.747123;2.457712;
1;1;1.0;1.744779;0.279339;-1.466822;
1;1;1.0;1.550477;0.248384;-1.484737;
1;1;1.0;1.354815;0.209257;-1.501459;
1;1;1.0;1.158251;0.161558;-1.516592;
1;1;1.0;0.961486;0.104664;-1.529512;
1;1;1.0;0.765501;0.037598;-1.539241;
1;1;1.0;0.571588;-0.04119;-1.544228;
1;1;1.0;0.381427;-0.134179;-1.541996;
1;1;1.0;0.197222;-0.245376;-1.528537;
1;1;1.0;0.019971;-0.380717;-1.497917;
0;1;1.0;7.740909;1.054529;2.514404;
0;1;1.0;7.677015;0.954484;2.495767;
-1;1;0.97;7.603656;0.846749;2.477623;
-1;1;0.94;7.520538;0.731148;2.459917;
0;1;0.94;7.427397;0.607737;2.442594;
0;1;0.94;7.323992;0.476572;2.425599;
0;1;0.94;7.210105;0.33771;2.408874;
1;1;0.96;7.085542;0.191363;2.39236;
1;1;0.98;6.950126;0.037744;2.375997;
1;1;1.0;6.816722;-0.123685;2.360461;
1;1;1.0;6.690132;-0.293287;2.346117;
1;0;1.0;6.569866;-0.280229;2.333059;
1;0;1.0;6.4481;-0.268061;2.320891;
1;0;1.0;6.322937;-0.256708;2.309538;
1;0;1.0;6.194123;-0.246193;2.299023;
1;0;1.0;6.061419;-0.236544;2.289374;
1;0;1.0;5.924607;-0.227794;2.280624;
1;0;1.0;5.783486;-0.21998;2.27281;
1;0;1.0;5.637878;-0.213146;2.265976;
1;0;1.0;5.487624;-0.207342;2.260172;
1;-1;1.0;5.331788;-0.195575;2.255386;
1;-1;1.0;5.169483;-0.177835;2.251609;
1;-1;1.0;4.999891;-0.154119;2.248837;
1;-1;1.0;4.822274;-0.124435;2.247079;
1;-1;1.0;4.636001;-0.088811;2.24636;
1;-1;1.0;4.440567;-0.047294;2.246732;
1;-1;1.0;4.240567;0.001635;2.246672;
1;0;1.0;4.040567;0.0017;2.246607;
1;0;1.0;3.840568;0.00177;2.246536;
1;0;1.0;3.640568;0.001847;2.24646;
1;0;1.0;3.440568;0.00193;2.246377;
1;0;1.0;3.240569;0.002021;2.246286;
1;0;1.0;3.040569;0.002121;2.246186;
1;0;1.0;2.84057;0.002231;2.246075;
1;-1;1.0;2.640578;0.009719;2.245569;
1;-1;1.0;2.440638;0.025058;2.244193;
1;-1;1.0;2.240862;0.04884;2.241355;
1;-1;1.0;2.04149;0.081808;2.236312;
1;0;1.0;1.842206;0.087558;2.230562;
1;0;1.0;1.64303;0.094175;2.223945;
1;0;1.0;1.443989;0.101871;2.216249;
1;-1;1.0;1.245277;0.118529;2.206572;
1;-1;1.0;1.047201;0.145398;2.193666;
1;-1;1.0;0.850258;0.184241;2.175767;
1;-1;1.0;0.655278;0.237612;2.150321;
1;-1;1.0;0.463649;0.309306;2.113534;
1;-1;1.0;0.277711;0.405069;2.059659;
1;-1;1.0;0.101462;0.533645;1.979952;
1;-1;1.0;8.125888;-0.473204;-1.060518;
1;-1;1.0;7.943714;-0.419641;-1.051249;
1;-1;1.0;7.758059;-0.358434;-1.042642;
1;-1;1.0;7.569651;-0.28952;-1.034762;
1;-1;1.0;7.379538;-0.212813;-1.027693;
1;-1;1.0;7.1891;-0.128202;-1.021546;
1;0;1.0;6.995956;-0.13345;-1.016299;
1;0;1.0;6.799973;-0.137737;-1.012012;
1;0;1.0;6.601917;-0.141349;-1.008399;
1;-1;1.0;6.403768;-0.137987;-1.00478;
1;-1;1.0;6.205347;-0.127458;-1.001347;
1;-1;1.0;6.006512;-0.109549;-0.998312;
1;-1;1.0;5.807198;-0.084019;-0.995917;
1;-1;1.0;5.607446;-0.050598;-0.994431;
1;-1;1.0;5.407454;-0.008982;-0.994159;
1;-1;1.0;5.207618;0.041172;-0.995443;
1;-1;1.0;5.008686;0.100199;-0.998621;
1;0;1.0;4.809723;0.103643;-1.002064;
1;0;1.0;4.610835;0.107331;-1.005752;
1;0;1.0;4.412028;0.11129;-1.009711;
1;0;1.0;4.213312;0.11555;-1.013971;
1;0;1.0;4.014699;0.120149;-1.01857;
1;0;1.0;3.816201;0.125126;-1.023547;
1;0;1.0;3.617832;0.130531;-1.028952;
1;0;1.0;3.41961;0.136421;-1.034842;
1;0;1.0;3.221556;0.142864;-1.041286;
1;0;1.0;3.023694;0.149941;-1.048363;
1;0;1.0;2.826055;0.15775;-1.056171;
1;0;1.0;2.628674;0.166409;-1.06483;
1;0;1.0;2.431597;0.176063;-1.074484;
1;0;1.0;2.234878;0.186892;-1.085313;
1;1;1.0;2.038317;0.19169;-1.097093;
0;1;1.0;1.841687;0.190171;-1.109536;
0;1;1.0;1.644759;0.181963;-1.122272;
0;1;1.0;1.447319;0.166577;-1.134811;
-1;1;0.97;1.255137;0.142731;-1.146087;
-1;1;0.94;1.068165;0.109273;-1.155179;
-1;1;0.91;0.886433;0.065003;-1.161131;
-1;1;0.88;0.710135;0.008639;-1.162921;
-1;1;0.85;0.539779;-0.061492;-1.159158;
-1;1;0.82;0.376254;-0.147604;-1.147927;
-1;1;0.79;0.220937;-0.252667;-1.126583;
-1;1;0.76;0.075838;-0.380645;-1.09151;
-1;1;0.73;7.060157;1.465934;2.407364;
0;1;0.73;7.053076;1.371185;2.390081;
0;1;0.73;7.037256;1.266229;2.373442;
1;1;0.75;7.01255;1.151447;2.357321;
1;1;0.77;6.978059;1.026732;2.342065;
1;1;0.79;6.93345;0.892365;2.327625;
1;1;0.81;6.878423;0.748609;2.313956;
1;1;0.83;6.812704;0.595713;2.301014;
1;1;0.85;6.736044;0.433913;2.288763;
1;1;0.87;6.648215;0.263433;2.277168;
1;1;0.89;6.54901;0.084482;2.266199;
1;1;0.91;6.438242;-0.102738;2.255829;
1;1;0.93;6.315736;-0.298041;2.246033;
1;0;0.95;6.181336;-0.2888;2.236793;
1;0;0.97;6.034897;-0.280099;2.228092;
1;0;0.99;5.881659;-0.272196;2.220188;
1;0;1.0;5.723976;-0.265252;2.213245;
1;0;1.0;5.563233;-0.259407;2.2074;
1;0;1.0;5.399282;-0.254736;2.202729;
1;-1;1.0;5.23126;-0.244299;2.199273;
1;-1;1.0;5.058361;-0.228144;2.197081;
1;-1;1.0;4.879856;-0.206336;2.196217;
1;-1;1.0;4.695123;-0.178957;2.196763;
1;-1;1.0;4.503669;-0.146117;2.19883;
1;-1;1.0;4.305164;-0.107962;2.202563;
1;-1;1.0;4.105526;-0.061406;2.204876;
1;-1;1.0;3.905406;-0.005852;2.205172;
1;0;1.0;3.705409;-0.006101;2.205421;
1;0;1.0;3.505413;-0.006372;2.205692;
1;0;1.0;3.305417;-0.006667;2.205988;
1;0;1.0;3.105422;-0.006992;2.206312;
1;0;1.0;2.905427;-0.00735;2.20667;
1;0;1.0;2.705433;-0.007747;2.207067;
1;-1;1.0;2.505433;-0.000809;2.207111;
1;0;1.0;2.305433;-0.000858;2.20716;
1;0;1.0;2.105433;-0.000914;2.207215;
1;0;1.0;1.905433;-0.000977;2.207278;
1;-1;1.0;1.705437;0.006449;2.206834;
1;-1;1.0;1.505482;0.02204;2.205205;
1;-1;1.0;1.305683;0.046712;2.201478;
1;-1;1.0;1.106292;0.081718;2.194397;
1;-1;1.0;0.907793;0.128823;2.182198;
1;-1;1.0;0.711037;0.190569;2.16234;
1;-1;1.0;0.517485;0.2707;2.131078;
1;-1;1.0;0.329112;0.374095;2.083534;
1;-1;1.0;0.149147;0.507824;2.012637;
1;-1;1.0;3.179261;-0.327472;-1.20664;
1;-1;1.0;2.99058;-0.26613;-1.191188;
1;-1;1.0;2.801488;-0.196645;-1.176897;
1;-1;1.0;2.613286;-0.118653;-1.164132;
1;-1;1.0;2.427568;-0.031646;-1.1534;
1;-1;1.0;2.246227;0.065053;-1.14538;
1;0;1.0;2.060924;0.059048;-1.139375;
1;0;1.0;1.871517;0.055422;-1.135749;
1;0;1.0;1.677917;0.054665;-1.134992;
1;0;1.0;1.480105;0.057443;-1.13777;
0;1;1.0;1.280382;0.054886;-1.142194;
0;1;1.0;1.080566;0.044856;-1.146126;
-1;1;0.97;0.886626;0.026132;-1.148563;
-1;1;0.94;0.698627;-0.002726;-1.148291;
-1;1;0.91;0.516781;-0.043662;-1.143615;
-1;1;0.88;0.341549;-0.099365;-1.132103;
-1;1;0.85;0.173575;-0.173308;-1.110565;
-1;1;0.82;0.013894;-0.270157;-1.074635;
-1;1;0.79;12.945328;1.674274;-2.110453;
-1;1;0.76;12.956722;1.606245;-2.121367;
0;1;0.76;12.959766;1.529022;-2.132271;
0;1;0.76;12.95449;1.442528;-2.143092;
1;1;0.78;12.940836;1.34718;-2.154007;
1;1;0.8;12.918845;1.243051;-2.16487;
1;1;0.82;12.888454;1.130168;-2.175492;
1;1;0.84;12.849471;1.008504;-2.185643;
1;1;0.86;12.801607;0.878077;-2.19515;
1;1;0.88;12.744595;0.739086;-2.204026;
1;1;0.9;12.678193;0.591717;-2.212281;
1;1;0.92;12.602179;0.436147;-2.219924;
1;1;0.94;12.516349;0.272546;-2.226962;
1;1;0.96;12.420516;0.101071;-2.233399;
1;1;0.98;12.314514;-0.078126;-2.239237;
1;0;1.0;12.198191;-0.072888;-2.244475;
1;0;1.0;12.071413;-0.068252;-2.249111;
1;0;1.0;11.93406;-0.064226;-2.253137;
1;0;1.0;11.78603;-0.060819;-2.256544;
1;0;1.0;11.627236;-0.058043;-2.259319;
1;0;1.0;11.457605;-0.055917;-2.261446;
1;0;1.0;11.277084;-0.054461;-2.262902;
1;0;1.0;11.085634;-0.0537;-2.263663;
1;0;1.0;10.887004;-0.0537;-2.263663;
1;0;1.0;10.687377;-0.05455;-2.262812;
1;0;1.0;10.487679;-0.0555;-2.261863;
1;0;1.0;10.287993;-0.056483;-2.26088;
1;0;1.0;10.088318;-0.057501;-2.259862;
1;0;1.0;9.888654;-0.058556;-2.258807;
1;-1;1.0;9.688925;-0.05254;-2.257842;
1;-1;1.0;9.489077;-0.039312;-2.257107;
1;-1;1.0;9.289111;-0.018725;-2.25675;
1;0;1.0;9.089147;-0.019097;-2.256378;
1;0;1.0;8.889184;-0.019483;-2.255992;
1;0;1.0;8.689223;-0.019885;-2.25559;
1;0;1.0;8.489263;-0.020304;-2.255171;
1;0;1.0;8.289305;-0.020741;-2.254734;
1;-1;1.0;8.089325;-0.014063;-2.254431;
1;-1;1.0;7.889325;-0.000102;-2.254429;
1;-1;1.0;7.689369;0.021321;-2.254909;
1;0;1.0;7.489416;0.021824;-2.255411;
1;0;1.0;7.289464;0.02235;-2.255937;
1;0;1.0;7.089516;0.022903;-2.25649;
1;0;1.0;6.889569;0.023483;-2.25707;
1;0;1.0;6.689626;0.024094;-2.257681;
1;0;1.0;6.489685;0.024737;-2.258324;
1;0;1.0;6.289748;0.025416;-2.259003;
1;0;1.0;6.089815;0.026133;-2.25972;
1;0;1.0;5.889885;0.026891;-2.260478;
1;0;1.0;5.68996;0.027695;-2.261282;
1;0;1.0;5.490039;0.028548;-2.262136;
1;0;1.0;5.290123;0.029456;-2.263043;
1;0;1.0;5.090212;0.030423;-2.26401;
1;0;1.0;4.890308;0.031456;-2.265043;
1;0;1.0;4.69041;0.032562;-2.266149;
1;0;1.0;4.49052;0.033747;-2.267334;
1;0;1.0;4.290638;0.035023;-2.26861;
1;0;1.0;4.090766;0.036399;-2.269986;
1;0;1.0;3.890904;0.037887;-2.271474;
1;0;1.0;3.691053;0.039502;-2.273089;
1;0;1.0;3.491216;0.04126;-2.274847;
1;0;1.0;3.291395;0.043183;-2.27677;
1;0;1.0;3.09159;0.045293;-2.27888;
1;0;1.0;2.891806;0.047619;-2.281207;
1;0;1.0;2.692045;0.050198;-2.283785;
1;0;1.0;2.492311;0.053072;-2.286659;
1;0;1.0;2.29261;0.056294;-2.289881;
1;0;1.0;2.092947;0.059932;-2.293519;
1;0;1.0;1.893331;0.064072;-2.297659;
1;1;1.0;1.693681;0.061328;-2.301896;
1;1;1.0;1.493923;0.051162;-2.305693;
1;1;1.0;1.294022;0.032852;-2.308327;
1;1;1.0;1.094025;0.005397;-2.308798;
1;1;1.0;0.894121;-0.032625;-2.305682;
1;1;1.0;0.694742;-0.083298;-2.296897;
1;1;1.0;0.496718;-0.149778;-2.279286;
1;1;1.0;0.301631;-0.23648;-2.248435;
1;1;1.0;0.11217;-0.350137;-2.19761;
1;1;1.0;3.318762;0.338248;-2.363381;
1;1;1.0;3.1322;0.275453;-2.37738;
1;1;1.0;2.945407;0.203585;-2.389288;
1;1;1.0;2.758602;0.122159;-2.398618;
1;1;1.0;2.571441;0.030772;-2.40497;
1;1;1.0;2.383681;-0.071067;-2.407851;
1;1;1.0;2.195207;-0.183968;-2.406651;
