[mass=10.0;maxForwardSpeed=10.0;maxBackwardSpeed=0.0;turnRange=0.349066;brakePower=0.3;enginePower=0.2;steeringPower=0.2]
-1;1;0.73;12.890434;1.674661;-2.194995;
0;1;0.73;12.899169;1.601045;-2.205486;
1;1;0.75;12.899614;1.518373;-2.216228;
1;1;0.77;12.891779;1.426787;-2.227124;
1;1;0.79;12.875574;1.326381;-2.238036;
1;1;0.81;12.850771;1.217199;-2.248791;
1;1;0.83;12.816983;1.099233;-2.259174;
1;1;0.85;12.77369;0.972458;-2.268961;
1;1;0.87;12.720641;0.83708;-2.27817;
1;1;0.89;12.657605;0.693293;-2.286813;
1;1;0.91;12.58437;0.541281;-2.294903;
1;1;0.93;12.50074;0.381219;-2.30245;
1;1;0.95;12.406535;0.213273;-2.309462;
1;1;0.97;12.28102;0.027185;-2.30553;
1;0;0.99;12.147194;0.024035;-2.30238;
1;0;1.0;12.004952;0.021687;-2.300032;
1;0;1.0;11.85422;0.020162;-2.298507;
1;0;1.0;11.694945;0.019487;-2.297831;
1;0;1.0;11.526704;0.019455;-2.2978;
1;0;1.0;11.348554;0.019531;-2.297876;
1;0;1.0;11.160494;0.019719;-2.298064;
1;0;1.0;10.962525;0.020026;-2.298371;
1;0;1.0;10.762566;0.020367;-2.298712;
1;0;1.0;10.562608;0.020719;-2.299064;
1;0;1.0;10.362652;0.021084;-2.299429;
1;1;1.0;10.162672;0.014355;-2.299681;
1;1;1.0;9.962672;0.0004;-2.299688;
1;1;1.0;9.762715;-0.020926;-2.299307;
1;0;1.0;9.56276;-0.021322;-2.298911;
1;0;1.0;9.362806;-0.021734;-2.298499;
1;0;1.0;9.162854;-0.022161;-2.298071;
1;0;1.0;8.962905;-0.022606;-2.297627;
1;0;1.0;8.762957;-0.023069;-2.297163;
1;0;1.0;8.563011;-0.023552;-2.296681;
1;0;1.0;8.363068;-0.024055;-2.296178;
1;0;1.0;8.163127;-0.02458;-2.295653;
1;0;1.0;7.963189;-0.025128;-2.295105;
1;0;1.0;7.763253;-0.025701;-2.294531;
1;0;1.0;7.563321;-0.026302;-2.293931;
1;0;1.0;7.363392;-0.026931;-2.293302;
1;0;1.0;7.163466;-0.02759;-2.292642;
1;0;1.0;6.963544;-0.028283;-2.29195;
1;-1;1.0;6.76359;-0.02185;-2.291401;
1;-1;1.0;6.563597;-0.008096;-2.291192;
1;-1;1.0;6.363614;0.013197;-2.291541;
1;0;1.0;6.163632;0.013565;-2.29191;
1;0;1.0;5.963651;0.013955;-2.292299;
