[mass=10.0;maxForwardSpeed=10.0;maxBackwardSpeed=0.0;turnRange=0.349066;brakePower=0.3;enginePower=0.2;steeringPower=0.2]
0;1;0.76;7.261852;1.673078;2.413617;
0;1;0.76;7.278384;1.59388;2.395501;
0;1;0.76;7.287246;1.50527;2.377611;
1;1;0.78;7.288667;1.40773;2.3597;
1;1;0.8;7.282059;1.301194;2.34206;
1;1;0.82;7.266529;1.185526;2.325037;
1;1;0.84;7.241275;1.060724;2.308837;
1;1;0.86;7.205957;0.927036;2.293405;
1;1;0.88;7.160269;0.7847;2.278689;
1;1;0.9;7.103929;0.633939;2.26464;
1;1;0.92;7.036685;0.474967;2.251213;
1;1;0.94;6.958303;0.307989;2.238366;
1;1;0.96;6.868573;0.133198;2.226059;
1;1;0.98;6.767301;-0.049218;2.214254;
1;0;1.0;6.654312;-0.03788;2.202916;
1;0;1.0;6.529442;-0.026975;2.192011;
1;0;1.0;6.392545;-0.01647;2.181506;
1;0;1.0;6.243484;-0.006335;2.171371;
1;0;1.0;6.082134;0.003461;2.161575;
1;0;1.0;5.909122;0.012902;2.152134;
1;0;1.0;5.732766;0.021466;2.14357;
1;0;1.0;5.552867;0.029095;2.135941;
1;0;1.0;5.369248;0.035725;2.129311;
1;0;1.0;5.181752;0.041279;2.123758;
1;0;1.0;4.990244;0.045666;2.11937;
1;0;1.0;4.794617;0.048781;2.116255;
1;0;1.0;4.594864;0.050524;2.114512;
1;0;1.0;4.395128;0.052396;2.11264;
1;0;1.0;4.195413;0.054412;2.110624;
1;0;1.0;3.995721;0.05659;2.108447;
1;0;1.0;3.796055;0.058948;2.106088;
1;0;1.0;3.596417;0.061512;2.103525;
1;0;1.0;3.396813;0.064308;2.100728;
1;0;1.0;3.197246;0.06737;2.097666;
1;0;1.0;2.997722;0.070738;2.094298;
1;0;1.0;2.798249;0.07446;2.090577;
1;0;1.0;2.598834;0.078594;2.086442;
1;0;1.0;2.399487;0.083213;2.081823;
1;0;1.0;2.200222;0.088407;2.076629;
1;0;1.0;2.001055;0.094291;2.070745;
1;-1;1.0;1.802153;0.108489;2.063529;
1;-1;1.0;1.603765;0.131834;2.054146;
1;-1;1.0;1.406287;0.165427;2.041497;
1;-1;1.0;1.210348;0.210739;2.02411;
1;-1;1.0;1.016939;0.269762;1.999994;
1;-1;1.0;0.827602;0.345212;1.966432;
1;-1;1.0;0.644726;0.440788;1.919725;
1;-1;1.0;0.471322;0.560894;1.85547;
1;-1;1.0;0.311698;0.71084;1.768355;
1;-1;1.0;0.172188;0.896485;1.652524;
1;-1;1.0;0.061366;1.122125;1.503678;
1;-1;1.0;2.636497;-0.165126;-1.249681;
1;-1;1.0;2.445883;-0.086179;-1.237871;
1;-1;1.0;2.257788;0.001849;-1.228161;
1;0;1.0;2.066591;-0.005991;-1.220321;
1;0;1.0;1.872105;-0.011614;-1.214698;
1;0;1.0;1.674194;-0.014557;-1.211755;
1;1;1.0;1.474244;-0.023279;-1.210015;
0;1;1.0;1.274395;-0.040515;-1.206741;
0;1;1.0;1.074808;-0.06738;-1.20082;
-1;1;0.97;0.881784;-0.105354;-1.190987;
-1;1;0.94;0.695853;-0.156494;-1.175416;
-1;1;0.91;0.517901;-0.223525;-1.151624;
-1;1;0.88;0.349326;-0.310059;-1.116263;
-1;1;0.85;0.191925;-0.420266;-1.065443;
-1;1;0.82;0.048503;-0.559447;-0.994162;
-1;1;0.79;12.822561;1.459044;-2.111021;
0;1;0.79;12.800679;1.384727;-2.122279;
1;1;0.81;12.770525;1.30188;-2.133626;
1;1;0.83;12.732171;1.210585;-2.144935;
1;1;0.85;12.685608;1.110876;-2.156044;
1;1;0.87;12.630722;1.002741;-2.166751;
1;1;0.89;12.567271;0.88612;-2.176818;
1;1;0.91;12.494978;0.761198;-2.186254;
1;1;0.93;12.413582;0.62815;-2.195071;
1;1;0.95;12.322845;0.48714;-2.203275;
1;1;0.97;12.222549;0.338326;-2.210872;
1;1;0.99;12.112494;0.181856;-2.217866;
1;1;1.0;11.992495;0.017803;-2.224257;
1;0;1.0;11.862389;0.023589;-2.230043;
1;0;1.0;11.722025;0.028767;-2.235221;
1;0;1.0;11.571271;0.033329;-2.239783;
1;1;1.0;11.41001;0.030282;-2.243717;
1;1;1.0;11.238141;0.019612;-2.24701;
1;1;1.0;11.055579;0.0013;-2.249642;
1;0;1.0;10.862256;0.003249;-2.251591;
1;0;1.0;10.663443;0.004445;-2.252786;
1;0;1.0;10.463745;0.004813;-2.253154;
1;1;1.0;10.263746;-0.002207;-2.253116;
1;1;1.0;10.063772;-0.016462;-2.252824;
1;1;1.0;9.863915;-0.038094;-2.252135;
1;1;1.0;9.664359;-0.067257;-2.250898;
1;0;1.0;9.46482;-0.068541;-2.249614;
1;0;1.0;9.265298;-0.069876;-2.248279;
1;0;1.0;9.065796;-0.071263;-2.246892;
1;0;1.0;8.866314;-0.072706;-2.245449;
1;0;1.0;8.666853;-0.074209;-2.243946;
1;0;1.0;8.467415;-0.075775;-2.242379;
1;-1;1.0;8.267899;-0.070278;-2.240896;
1;-1;1.0;8.068223;-0.057556;-2.239655;
1;-1;1.0;7.86836;-0.037438;-2.238829;
1;-1;1.0;7.668369;-0.009732;-2.23861;
1;0;1.0;7.468379;-0.009962;-2.23838;
1;0;1.0;7.268389;-0.010203;-2.238139;
1;0;1.0;7.0684;-0.010456;-2.237886;
1;0;1.0;6.868411;-0.010721;-2.23762;
1;0;1.0;6.668423;-0.011001;-2.237341;
1;0;1.0;6.468435;-0.011296;-2.237046;
1;0;1.0;6.268448;-0.011607;-2.236735;
1;0;1.0;6.068462;-0.011935;-2.236407;
1;0;1.0;5.868477;-0.012282;-2.236059;
1;0;1.0;5.668492;-0.012651;-2.235691;
1;0;1.0;5.468509;-0.013042;-2.2353;
1;0;1.0;5.268526;-0.013458;-2.234884;
1;0;1.0;5.068545;-0.013902;-2.23444;
1;0;1.0;4.868565;-0.014375;-2.233966;
1;0;1.0;4.668586;-0.014882;-2.233459;
1;0;1.0;4.468609;-0.015427;-2.232915;
1;0;1.0;4.268634;-0.016012;-2.232329;
1;0;1.0;4.068661;-0.016644;-2.231698;
1;0;1.0;3.868689;-0.017328;-2.231014;
1;0;1.0;3.668721;-0.01807;-2.230272;
1;0;1.0;3.468755;-0.018879;-2.229463;
1;0;1.0;3.268792;-0.019763;-2.228579;
1;0;1.0;3.068833;-0.020735;-2.227607;
1;0;1.0;2.868878;-0.021806;-2.226535;
1;0;1.0;2.668928;-0.022995;-2.225347;
1;0;1.0;2.468984;-0.024321;-2.224021;
1;0;1.0;2.269047;-0.025808;-2.222533;
1;0;1.0;2.069118;-0.02749;-2.220852;
1;0;1.0;1.869199;-0.029406;-2.218936;
1;0;1.0;1.669292;-0.031609;-2.216733;
1;0;1.0;1.4694;-0.034169;-2.214173;
1;0;1.0;1.269527;-0.037179;-2.211163;
1;0;1.0;1.069678;-0.040771;-2.207571;
1;1;1.0;0.869931;-0.052858;-2.202465;
1;1;1.0;0.670431;-0.074815;-2.194471;
1;1;1.0;0.471471;-0.108755;-2.181475;
1;1;1.0;0.273628;-0.158078;-2.160077;
1;1;1.0;0.078023;-0.228574;-2.124488;
1;1;1.0;3.253309;0.561945;-2.364467;
1;1;1.0;3.080242;0.537139;-2.38853;
1;1;1.0;2.904538;0.505115;-2.412356;
1;1;1.0;2.726566;0.465678;-2.435752;
1;1;1.0;2.546773;0.418531;-2.458418;
1;1;1.0;2.365669;0.363237;-2.479918;
1;1;1.0;2.183821;0.299181;-2.499638;
1;1;1.0;2.001063;0.225875;-2.517089;
1;1;1.0;1.816832;0.142904;-2.531857;
1;1;1.0;1.630632;0.049739;-2.543411;
1;1;1.0;1.442058;-0.054325;-2.551049;
1;1;1.0;1.250832;-0.170246;-2.55381;
1;1;1.0;1.056851;-0.299372;-2.550348;
1;0;1.0;0.860281;-0.311021;-2.538698;
1;0;1.0;0.661716;-0.333812;-2.515908;
1;0;1.0;0.4655;-0.370738;-2.478981;
1;0;1.0;0.278444;-0.424918;-2.424802;
1;0;1.0;0.099325;-0.499988;-2.349732;
1;1;1.0;5.858907;0.178825;-3.035526;
1;1;1.0;5.6617;0.16979;-3.040453;
1;1;1.0;5.46398;0.153434;-3.045042;
1;1;1.0;5.265603;0.129505;-3.049038;
1;0;1.0;5.067333;0.133762;-3.053295;
1;0;1.0;4.86918;0.138306;-3.057839;
1;0;1.0;4.671157;0.143168;-3.062701;
1;0;1.0;4.473277;0.148382;-3.067915;
1;0;1.0;4.275558;0.153987;-3.073519;
1;0;1.0;4.078017;0.160028;-3.07956;
1;0;1.0;3.880676;0.166557;-3.08609;
1;0;1.0;3.683561;0.173637;-3.09317;
1;0;1.0;3.486702;0.181338;-3.100871;
1;0;1.0;3.290133;0.189746;-3.109279;
1;0;1.0;3.093896;0.19896;-3.118493;
1;0;1.0;2.898042;0.209101;-3.128634;
1;1;1.0;2.702331;0.212965;-3.139479;
1;1;1.0;2.506501;0.210278;3.132431;
1;1;1.0;2.310289;0.200705;3.12106;
1;1;1.0;2.113457;0.183824;3.110016;
1;1;1.0;1.915822;0.159094;3.099839;
1;1;1.0;1.717294;0.125813;3.091232;
1;0;1.0;1.519;0.135776;3.081269;
1;0;1.0;1.320999;0.14744;3.069604;
1;0;1.0;1.123372;0.161278;3.055767;
1;0;1.0;0.926235;0.177952;3.039093;
1;0;1.0;0.729756;0.19842;3.018625;
1;0;1.0;0.534187;0.22412;2.992925;
1;1;1.0;0.339576;0.249309;2.960755;
1;1;1.0;0.146039;0.276051;2.92005;
1;1;1.0;1.929572;0.12193;-1.297203;
1;1;1.0;1.73052;0.10088;-1.304078;
1;1;1.0;1.530989;0.071183;-1.309288;
0;1;1.0;1.331082;0.031808;-1.311801;
0;1;1.0;1.131114;-0.018662;-1.3102;
0;1;1.0;0.931825;-0.081681;-1.303032;
-1;1;0.97;0.740232;-0.159684;-1.288077;
-1;1;0.94;0.557954;-0.255581;-1.262654;
-1;1;0.91;0.386767;-0.373226;-1.223156;
-1;1;0.88;0.228743;-0.51766;-1.164801;
-1;1;0.85;0.087277;-0.695219;-1.081535;
-1;1;0.82;7.299595;1.165928;2.513778;
-1;1;0.79;7.234612;1.072726;2.495337;
0;1;0.79;7.159947;0.970169;2.477412;
0;1;0.79;7.075313;0.858315;2.459948;
1;1;0.81;6.98045;0.737439;2.442887;
1;1;0.83;6.875119;0.607806;2.426171;
1;1;0.85;6.759107;0.469674;2.409742;
1;1;0.87;6.632221;0.323292;2.393537;
1;1;0.89;6.494994;0.168865;2.377534;
1;1;0.91;6.361514;0.005767;2.36253;
1;1;0.93;6.23465;-0.166123;2.348811;
1;1;0.95;6.11393;-0.346748;2.336478;
1;0;0.97;5.998917;-0.335903;2.325634;
1;0;0.99;5.877989;-0.325831;2.315561;
1;0;1.0;5.751967;-0.316621;2.306351;
1;0;1.0;5.621903;-0.308399;2.298129;
1;0;1.0;5.487604;-0.301208;2.290938;
1;0;1.0;5.348899;-0.295098;2.284829;
1;0;1.0;5.205644;-0.29013;2.27986;
1;0;1.0;5.057717;-0.286371;2.276101;
1;0;1.0;4.905028;-0.283904;2.273635;
1;-1;1.0;4.746649;-0.275761;2.272473;
1;-1;1.0;4.581707;-0.261966;2.27264;
1;-1;1.0;4.409398;-0.242557;2.274175;
1;-1;1.0;4.229003;-0.217597;2.27714;
1;-1;1.0;4.039913;-0.187181;2.281631;
1;-1;1.0;3.842107;-0.151273;2.287611;
1;-1;1.0;3.643199;-0.106807;2.292014;
1;0;1.0;3.44439;-0.111604;2.296812;
1;0;1.0;3.245693;-0.116851;2.302058;
1;0;1.0;3.047124;-0.122612;2.30782;
1;0;1.0;2.848703;-0.128968;2.314175;
1;0;1.0;2.650455;-0.136014;2.321222;
1;-1;1.0;2.452213;-0.136488;2.328676;
1;-1;1.0;2.253805;-0.130038;2.336189;
1;-1;1.0;2.055071;-0.116221;2.343316;
1;-1;1.0;1.855905;-0.094471;2.349492;
1;-1;1.0;1.656286;-0.064047;2.353974;
1;-1;1.0;1.456339;-0.023963;2.355778;
1;-1;1.0;1.256407;0.027113;2.353571;
1;-1;1.0;1.05699;0.09084;2.345694;
1;-1;1.0;0.858569;0.168989;2.330378;
1;-1;1.0;0.662208;0.264063;2.305117;
1;-1;1.0;0.469779;0.379676;2.266298;
1;-1;1.0;0.284307;0.521082;2.208668;
1;-1;1.0;0.110522;0.695785;2.124722;
1;-1;1.0;8.253265;-0.129499;-1.055424;
1;0;1.0;8.061787;-0.135044;-1.049879;
1;0;1.0;7.867848;-0.139744;-1.045179;
1;0;1.0;7.671323;-0.143547;-1.041376;
1;0;1.0;7.473428;-0.146924;-1.037999;
1;-1;1.0;7.27543;-0.143313;-1.034628;
1;-1;1.0;7.077142;-0.132545;-1.031434;
1;0;1.0;6.878941;-0.135899;-1.02808;
1;0;1.0;6.680833;-0.139427;-1.024552;
1;-1;1.0;6.482631;-0.135976;-1.021022;
1;-1;1.0;6.284159;-0.125355;-1.01768;
1;-1;1.0;6.085278;-0.107353;-1.014738;
1;-1;1.0;5.885927;-0.081732;-1.012434;
1;-1;1.0;5.686153;-0.048226;-1.011034;
1;-1;1.0;5.486157;-0.006533;-1.010838;
1;-1;1.0;5.286342;0.043683;-1.012185;
1;0;1.0;5.086539;0.045117;-1.01362;
1;0;1.0;4.88675;0.04665;-1.015152;
1;0;1.0;4.686975;0.04829;-1.016792;
1;0;1.0;4.487216;0.050049;-1.018551;
1;0;1.0;4.287476;0.051942;-1.020444;
1;0;1.0;4.087757;0.053982;-1.022485;
1;0;1.0;3.88806;0.05619;-1.024692;
1;0;1.0;3.688389;0.058586;-1.027088;
1;-1;1.0;3.488838;0.068486;-1.030007;
1;-1;1.0;3.289549;0.086289;-1.033847;
1;-1;1.0;3.090754;0.112466;-1.03908;
1;-1;1.0;2.892822;0.14758;-1.046269;
1;-1;1.0;2.696321;0.192306;-1.056088;
1;-1;1.0;2.502088;0.247447;-1.069341;
1;0;1.0;2.308543;0.262253;-1.084148;
0;1;1.0;2.115433;0.271483;-1.100359;
0;1;1.0;1.922472;0.27495;-1.117789;
0;1;1.0;1.729352;0.272421;-1.136203;
-1;1;0.97;1.541545;0.262742;-1.154666;
-1;1;0.94;1.358755;0.245126;-1.172618;
-1;1;0.91;1.180757;0.218622;-1.189353;
-1;1;0.88;1.007362;0.182359;-1.204263;
-1;1;0.85;0.838538;0.135452;-1.216743;
-1;1;0.82;0.67451;0.076798;-1.22599;
-1;1;0.79;0.515799;0.004985;-1.230914;
-1;1;0.76;0.36327;-0.081838;-1.230014;
-1;1;0.73;0.218196;-0.186119;-1.22122;
0;1;0.73;0.076487;-0.31135;-1.201039;
0;1;0.73;7.172794;1.408619;2.412299;
1;1;0.75;7.166356;1.301715;2.395281;
1;1;0.77;7.151384;1.185247;2.37876;
1;1;0.79;7.126961;1.059046;2.363135;
1;1;0.81;7.092702;0.92336;2.348376;
1;1;0.83;7.048283;0.778443;2.334437;
1;1;0.85;6.993407;0.624537;2.321273;
1;1;0.87;6.927808;0.46187;2.308847;
1;1;0.89;6.851239;0.290656;2.297123;
1;1;0.91;6.763481;0.111099;2.28607;
1;1;0.93;6.664329;-0.076608;2.275661;
1;1;0.95;6.5536;-0.272285;2.265872;
1;0;0.97;6.431125;-0.263098;2.256685;
1;0;0.99;6.296751;-0.254497;2.248084;
1;0;1.0;6.150337;-0.246472;2.240059;
1;0;1.0;5.991756;-0.239016;2.232603;
1;0;1.0;5.828146;-0.232489;2.226076;
1;0;1.0;5.661566;-0.227061;2.220648;
1;0;1.0;5.491877;-0.222807;2.216394;
1;-1;1.0;5.318274;-0.212796;2.213364;
1;-1;1.0;5.140005;-0.197087;2.211618;
1;-1;1.0;4.956403;-0.175752;2.211227;
1;-1;1.0;4.766906;-0.148888;2.212288;
1;-1;1.0;4.57109;-0.116616;2.214922;
1;-1;1.0;4.371669;-0.077507;2.217702;
1;-1;1.0;4.171754;-0.029746;2.218809;
1;0;1.0;3.971846;-0.030942;2.220006;
1;0;1.0;3.771946;-0.032239;2.221302;
1;0;1.0;3.572054;-0.033649;2.222712;
1;0;1.0;3.372172;-0.035187;2.224251;
1;-1;1.0;3.172256;-0.029558;2.225603;
1;-1;1.0;2.972281;-0.016381;2.226388;
1;-1;1.0;2.772283;0.004805;2.226146;
1;-1;1.0;2.572397;0.034563;2.224314;
1;0;1.0;2.372523;0.036612;2.222265;
1;0;1.0;2.172666;0.038919;2.219958;
1;0;1.0;1.972827;0.041537;2.21734;
1;0;1.0;1.773012;0.044532;2.214345;
1;-1;1.0;1.573298;0.055515;2.210343;
1;-1;1.0;1.373821;0.075327;2.204494;
1;-1;1.0;1.174832;0.10511;2.195654;
1;-1;1.0;0.976778;0.146456;2.182234;
1;-1;1.0;0.780423;0.201626;2.161971;
1;-1;1.0;0.587057;0.273903;2.131581;
1;-1;1.0;0.398824;0.36814;2.086214;
1;-1;1.0;0.218732;0.490718;2.019487;
1;-1;1.0;0.051667;0.650648;1.922389;
1;-1;1.0;3.038788;-0.277747;-1.20379;
1;-1;1.0;2.847782;-0.214451;-1.190292;
1;-1;1.0;2.656905;-0.142692;-1.178274;
1;-1;1.0;2.467535;-0.062023;-1.168186;
1;-1;1.0;2.281352;0.028162;-1.160633;
1;0;1.0;2.091327;0.022657;-1.155128;
1;0;1.0;1.897328;0.019579;-1.15205;
1;0;1.0;1.699277;0.019439;-1.15191;
0;0;1.0;1.499318;0.020995;-1.153466;
0;1;1.0;1.299339;0.015232;-1.154684;
0;1;1.0;1.09934;0.00139;-1.154805;
-1;1;0.97;0.905381;-0.021782;-1.152793;
-1;1;0.94;0.717646;-0.05588;-1.147282;
-1;1;0.91;0.536509;-0.103037;-1.136383;
-1;1;0.88;0.362658;-0.166177;-1.117435;
-1;1;0.85;0.197128;-0.249151;-1.086866;
-1;1;0.82;0.0414;-0.356878;-1.040058;
-1;1;0.79;12.892503;1.621537;-2.109861;
-1;1;0.76;12.895071;1.553553;-2.120819;
0;1;0.76;12.889319;1.476337;-2.131731;
0;1;0.76;12.875259;1.389809;-2.142517;
1;1;0.78;12.852813;1.294376;-2.153348;
1;1;0.8;12.821995;1.190107;-2.16407;
1;1;0.82;12.782716;1.077018;-2.174486;
1;1;0.84;12.734763;0.955077;-2.18436;
1;1;0.86;12.677855;0.824378;-2.193595;
1;1;0.88;12.611738;0.685117;-2.202201;
1;1;0.9;12.536178;0.53748;-2.210188;
1;1;0.92;12.450958;0.381642;-2.217563;
1;1;0.94;12.355885;0.21777;-2.22433;
1;0;0.96;12.250779;0.223932;-2.230492;
1;0;0.98;12.135479;0.229489;-2.236049;
1;0;1.0;12.009843;0.234439;-2.240999;
1;0;1.0;11.873742;0.238775;-2.245335;
1;1;1.0;11.727064;0.235507;-2.249048;
1;1;1.0;11.569891;0.224781;-2.252285;
1;1;1.0;11.402514;0.206897;-2.255345;
1;1;1.0;11.224773;0.18174;-2.258114;
1;1;1.0;11.036498;0.149189;-2.260469;
1;1;1.0;10.837667;0.109111;-2.262279;
1;1;1.0;10.638036;0.061276;-2.263313;
1;0;1.0;10.438418;0.062347;-2.264384;
1;0;1.0;10.238814;0.063456;-2.265493;
1;0;1.0;10.039224;0.064605;-2.266642;
1;0;1.0;9.839649;0.065796;-2.267833;
1;0;1.0;9.64009;0.067032;-2.269069;
1;0;1.0;9.440547;0.068315;-2.270352;
1;0;1.0;9.241023;0.069648;-2.271685;
1;0;1.0;9.041517;0.071034;-2.273071;
1;0;1.0;8.842032;0.072476;-2.274513;
1;0;1.0;8.642568;0.073978;-2.276015;
1;0;1.0;8.443127;0.075544;-2.277581;
1;0;1.0;8.243709;0.077177;-2.279214;
1;0;1.0;8.044318;0.078882;-2.280919;
1;0;1.0;7.844954;0.080663;-2.2827;
1;0;1.0;7.645619;0.082527;-2.284564;
1;0;1.0;7.446316;0.084479;-2.286516;
1;1;1.0;7.246931;0.079376;-2.288394;
1;1;1.0;7.047369;0.067037;-2.290018;
1;1;1.0;6.847587;0.047268;-2.291193;
1;1;1.0;6.647625;0.019848;-2.291699;
1;0;1.0;6.447666;0.020381;-2.292232;
1;0;1.0;6.247708;0.020944;-2.292794;
1;0;1.0;6.047753;0.021538;-2.293388;
1;0;1.0;5.847801;0.022167;-2.294017;
1;0;1.0;5.647852;0.022834;-2.294684;
1;0;1.0;5.447906;0.023542;-2.295392;
1;0;1.0;5.247963;0.024296;-2.296146;
1;0;1.0;5.048024;0.025099;-2.296949;
1;0;1.0;4.848089;0.025957;-2.297807;
1;0;1.0;4.648159;0.026876;-2.298726;
1;0;1.0;4.448234;0.027863;-2.299713;
1;0;1.0;4.248314;0.028924;-2.300775;
1;0;1.0;4.048401;0.03007;-2.30192;
1;0;1.0;3.848495;0.03131;-2.30316;
1;0;1.0;3.648597;0.032657;-2.304507;
1;0;1.0;3.448709;0.034125;-2.305975;
1;0;1.0;3.248831;0.035731;-2.307581;
1;0;1.0;3.048965;0.037496;-2.309346;
1;0;1.0;2.849113;0.039444;-2.311294;
1;0;1.0;2.649277;0.041605;-2.313455;
1;1;1.0;2.449404;0.03663;-2.315462;
1;1;1.0;2.249458;0.024063;-2.316857;
1;1;1.0;2.049459;0.003323;-2.317062;
1;1;1.0;1.849524;-0.026328;-2.315335;
1;1;1.0;1.649927;-0.065854;-2.310716;
1;1;1.0;1.451181;-0.116516;-2.301942;
1;0;1.0;1.252657;-0.126837;-2.291621;
1;0;1.0;1.05442;-0.139152;-2.279306;
1;1;1.0;0.85678;-0.161819;-2.26362;
1;1;1.0;0.66023;-0.19685;-2.242552;
1;1;1.0;0.465592;-0.247284;-2.213061;
1;1;1.0;0.274278;-0.317874;-2.170397;
1;1;1.0;0.08879;-0.41629;-2.106888;
1;1;1.0;3.230979;0.379792;-2.35243;
1;1;1.0;3.042353;0.346999;-2.368507;
1;1;1.0;2.851198;0.306057;-2.383414;
1;1;1.0;2.657982;0.256541;-2.396731;
1;1;1.0;2.463349;0.197894;-2.407897;
1;1;1.0;2.268074;0.129362;-2.416159;
1;1;1.0;2.072104;0.050305;-2.420878;
1;0;1.0;1.872375;0.053806;-2.424379;
1;0;1.0;1.672686;0.05783;-2.428403;
1;0;1.0;1.473047;0.062505;-2.433078;
1;0;1.0;1.273472;0.068;-2.438573;
